86,0,Charlie Moore,78268,1001,-5,60,62,65,187,
86,0,Trevor Harbolt,26860,998,-5,62,59,66,187,
89,0,Justin Rosak,98161,999,-4,61,66,61,188,
89,0,Joshua Patin,56037,1012,-4,61,61,66,188,
89,0,Tyler Wozniak,92805,985,-4,60,59,69,188,
92,0,Casey White,81739,1017,-3,59,62,68,189,
92,0,Tony Ferro,33551,1012,-3,62,57,70,189,
94,0,Tim Barham,53332,1015,-2,64,62,64,190,
95,0,Zachary Nash,101197,996,-1,68,59,64,191,
96,0,Gavin Babcock,80331,1013,E,60,69,63,192,
96,0,Noah Fiveash,99153,992,E,62,65,65,192,
96,0,Randon Latta,51685,1008,E,63,62,67,192,
99,0,Jake Wolff,144536,1004,1,65,61,67,193,
99,0,Kevin Kiefer III,97115,1015,1,62,64,67,193,
99,0,Phil McGuire,83784,979,1,61,65,67,193,
99,0,Kade Filimoehala,104984,988,1,61,62,70,193,
99,0,Jordan Henshaw,137590,988,1,61,62,70,193,
104,0,DW Hass,94907,997,2,62,68,64,194,
104,0,Danny Beauchamp,76153,1004,2,64,63,67,194,
106,0,Nick Hanson,40274,1000,4,63,65,68,196,
106,0,Austen McDaniel,184498,946,4,67,60,69,196,
108,0,Austin Housewright,77181,988,5,66,65,66,197,
109,0,Harris Reid,72429,979,6,64,63,71,198,
110,0,Allen Heston,114790,978,8,62,68,70,200,
111,0,Thunder Schultz,56016,999,9,69,68,64,201,
112,0,Logan Harpool,101319,1012,,63,65,999,DNF,
