86,340,Jake Brown,140954,1004,-10,65,68,58,191,
86,340,Mark Chapalonis,70741,1000,-10,64,64,63,191,
86,340,Chandler Fry,25541,1016,-10,59,60,72,191,
89,310,Raven Newsom,88212,1011,-9,68,64,60,192,
89,310,Ben Kroll,42963,990,-9,66,63,63,192,
89,310,G.T. Hancock,49885,1007,-9,65,62,65,192,
89,310,Ian Burchett,60435,1005,-9,62,65,65,192,
89,310,Harry Chace,131546,1003,-9,61,66,65,192,
94,260,Justin Rosak,98161,1002,-8,59,70,64,193,
94,260,Andrew Fish,58320,1014,-8,65,62,66,193,
94,260,Daniel Polk,27276,999,-8,61,66,66,193,
94,260,Adrian Chevalier,104894,999,-8,64,62,67,193,
98,220,Mason Marchbanks,79753,1017,-7,66,61,67,194,
98,220,Jake Lauber,44782,1004,-7,62,64,68,194,
100,200,Adam Hammes,57365,1029,-6,61,68,66,195,
101,190,Gabriel Hernández,148785,994,-5,65,66,65,196,
102,180,Philo Brathwaite,26416,1015,-4,67,67,63,197,
103,170,AJ Carey,61770,1010,-3,69,62,67,198,
104,160,Noah Fiveash,99153,986,-2,65,69,65,199,
105,150,Ryan Sheldon,87836,1003,-1,73,63,64,200,
105,150,Danny Beauchamp,76153,1006,-1,68,66,66,200,
107,130,Nolan Ramser,90461,996,E,76,63,62,201,
107,130,Carter Ahrens,88279,1017,E,66,72,63,201,
107,130,Taegen Wells,171247,974,E,60,71,70,201,
110,100,Zackeriath Johnson,50312,1005,1,61,76,65,202,
110,100,Tyler Wozniak,92805,985,1,68,65,69,202,
112,80,Mitchell Privette,44938,993,4,68,71,66,205,
113,70,Andrew Brown,89148,1002,5,74,67,65,206,
114,60,Brady Och,89514,995,7,70,66,72,208,
115,50,Dallas Wrinkle,88370,981,9,70,77,63,210,
116,40,Lance Brown,58644,990,12,66,68,79,213,
117,0,Tony Candyarms Cahill,53637,985,,64,63,999,DNF,
117,0,Drew Gibson,48346,1028,,65,63,999,DNF,
119,0,Kyle Klein,85132,1040,,64,999,,DNF,
,,,,,,,,,DNF,
