87,140,Olav André Brekke,77173,966,30,75,75,66,216,
87,140,Adrian Kristiansen,140569,955,30,71,73,72,216,
89,120,Anders Haugen,167082,937,31,74,72,71,217,
89,120,Nicolai Hagen,176615,966,31,71,72,74,217,
91,100,Henrik Roppen,119219,925,32,67,77,74,218,
91,100,Tord Thoresen Dybhavn,183242,936,32,68,75,75,218,
93,80,Morten Mikkelhaug,136376,945,33,71,71,77,219,
94,70,Lars Retterholt,173381,919,34,74,74,72,220,
95,60,Hallvard Flatberg,132933,963,37,72,78,73,223,
96,50,Eivind Røgeberg Haakonseth,142494,943,40,75,73,78,226,
97,40,James Manchester,127467,936,43,78,80,71,229,
98,30,Johannes Orbesen,76936,935,48,80,72,82,234,
99,0,Avery Jenkins,7495,977,,65,64,999,DNF,
100,0,Lauri Lehtinen,82297,1033,,58,999,,DNF,
