84,360,Jeremy Koling,33705,1019,-4,61,66,70,197,
87,330,Logan Harpool,101319,1009,-3,61,68,69,198,
88,320,Jake Monn,98722,1013,-2,69,68,62,199,
88,320,Jake Brown,140954,1004,-2,62,74,63,199,
88,320,DW Hass,94907,994,-2,65,66,68,199,
91,290,Levi Hancock,103050,999,-1,69,66,65,200,
91,290,Levi Stout,118179,997,-1,68,65,67,200,
91,290,Bruce Esquivel,44600,971,-1,67,63,70,200,
94,260,Elijah Bickel,94844,1009,E,69,68,64,201,
95,250,Noah Meintsma,56555,1002,1,63,71,68,202,
95,250,Linus Carlsson,82098,1021,1,69,63,70,202,
97,230,Mychael Washam,71538,979,2,65,71,67,203,
98,220,Jake Wolff,144536,1001,3,65,65,74,204,
98,220,Jared Stoll,68103,997,3,62,68,74,204,
100,200,Reid Frescura,48338,1002,5,72,66,68,206,
100,200,Clay Edwards,91397,1011,5,64,74,68,206,
102,180,Donovan Esquivel,88054,973,6,71,69,67,207,
102,180,Justin Rosak,98161,1002,6,69,62,76,207,
104,160,Riley Steiner,130037,972,7,66,70,72,208,
104,160,Dillon Spellman,103705,967,7,66,64,78,208,
106,140,Billy Engel,44458,984,8,67,73,69,209,
107,130,Noah Fiveash,99153,986,12,70,75,68,213,
107,130,Zach Moses,41351,995,12,74,67,72,213,
109,110,Ethan Stout,118781,970,13,70,76,68,214,
109,110,Marshall Blanks,56886,996,13,72,68,74,214,
111,90,Michael Junod,40617,961,14,74,67,74,215,
111,90,Trevor Hastert,118592,970,14,73,67,75,215,
113,70,Jeffrey Bryk,18706,994,15,68,76,72,216,
113,70,Cade Kohlmeier,177319,959,15,75,66,75,216,
115,50,Ricky King,158252,935,17,78,65,75,218,
116,40,Jason Lawson,165807,990,18,72,72,75,219,
116,40,Tate Galloway,58367,966,18,72,71,76,219,
118,20,Malachi Arzola,98803,966,23,74,74,76,224,
119,10,John Willis II,23844,1005,36,93,75,69,237,
