86,310,John Willis II,23844,998,-5,59,61,64,184,
87,300,Hjalte Jensen,129061,1005,-4,71,60,54,185,
87,300,Gregg Barsby,15857,1030,-4,62,66,57,185,
87,300,Mike Laitala,43081,1009,-4,59,65,61,185,
87,300,Randon Latta,51685,1011,-4,59,65,61,185,
87,300,Jakub Semerád,91925,1017,-4,59,65,61,185,
87,300,Austin Hannum,68835,1015,-4,63,59,63,185,
87,300,Thomas Gilbert,85850,1020,-4,59,61,65,185,
94,230,Mark Chapalonis,70741,1002,-3,62,66,58,186,
94,230,Gavin Phillips,119504,990,-3,61,63,62,186,
94,230,Carter Ahrens,88279,1012,-3,55,65,66,186,
97,200,Dallas Wrinkle,88370,980,-2,64,62,61,187,
97,200,Michael Johansen,20300,1017,-2,61,64,62,187,
97,200,Casey White,81739,1017,-2,61,64,62,187,
97,200,Josh Coghill,63364,998,-2,59,63,65,187,
97,200,AJ Carey,61770,1014,-2,60,59,68,187,
102,150,Connor Rock,73695,1011,-1,62,68,58,188,
103,140,Nate Perkins,65737,1001,1,60,65,65,190,
103,140,Corey Ellis,44512,1033,1,58,65,67,190,
105,120,Reid Frescura,48338,1001,2,59,73,59,191,
105,120,Rasmus Metsamaa,92779,1002,2,64,65,62,191,
105,120,Austin Turner,54049,1019,2,59,70,62,191,
108,90,Harris Reid,72429,1004,3,63,65,64,192,
108,90,Paul Ulibarri,27171,1022,3,61,65,66,192,
110,70,Billy Engel,44458,983,4,66,62,65,193,
110,70,Max Regitnig,27812,1002,4,62,64,67,193,
112,50,Corbin Milchesky,153445,978,7,65,66,65,196,
112,50,Jake Wolff,144536,1002,7,60,66,70,196,
114,30,Jordan Castro,49431,1000,11,60,68,72,200,
115,20,Noah Fiveash,99153,1000,13,64,72,66,202,
116,10,Travis Powell,14055,1004,14,67,71,65,203,
