85,Christian Dietrich,27984,1000,+6,62,60,74,196,,
85,Jakub Semerád,91925,1026,+6,63,57,76,196,,
89,Ryan Mulder,111887,1010,+7,66,63,68,197,,
89,Ezra Hapner,25000,997,+7,60,63,74,197,,
91,Lucas Carmichael,151146,1008,+8,62,63,73,198,,
92,Matthew Alexander,138103,1007,+10,63,59,78,200,,
93,Ryan Chesla,142224,996,+11,67,63,71,201,,
93,Trevon Crowe,67172,1002,+11,64,65,72,201,,
93,Kieran Atkinson,185738,998,+11,63,66,72,201,,
93,Graham Fuller,196220,988,+11,60,63,78,201,,
97,Jared Stoll,68103,993,+12,62,70,70,202,,
97,Tristan Cook,167159,998,+12,64,67,71,202,,
99,Caleb Joiner,102252,1000,+14,64,64,76,204,,
99,Shane Anderson,35798,994,+14,64,62,78,204,,
101,Corey Dryden,29812,990,+15,63,64,78,205,,
102,Eli Swansen,128050,993,+19,66,64,79,209,,
103,Charles Peake,267928,978,+20,65,64,81,210,,
104,Kirby Snyder,115165,1011,+23,70,66,77,213,,
105,Taylor Coulam,89542,982,+24,66,66,82,214,,
106,Sean Martin,111104,979,+26,68,67,81,216,,
107,Henry Thoma,102180,977,+29,65,68,86,219,,
107,Dylan Dietrich,193996,947,+29,64,69,86,219,,
109,Sean Sullivan,319725,957,+31,71,66,84,221,,
110,Guy Melms,146420,981,65,65,999,DNF,,,
110,David Konoplev,134053,991,66,999,DNF,,,,
