88,Jacob Blair,52785,1009,+12,70,72,66,208,,
88,Abraham Johnson,144592,979,+12,70,70,68,208,,
90,Martin Evans,53839,974,+13,71,74,64,209,,
90,Thomas Tomaselli,80904,1009,+13,66,69,74,209,,
90,John Ryan III,46920,996,+13,67,64,78,209,,
93,Jake Hebenheimer,43762,1020,+14,70,65,75,210,,
94,Joseph Carey,73855,984,+15,71,71,69,211,,
94,Andrew Bakken,261932,967,+15,73,65,73,211,,
96,Ryan Bain,196731,1000,+16,72,69,71,212,,
96,Ryan Jewell,180216,1014,+16,69,71,72,212,,
98,Ryan Monn,144929,1020,+17,66,75,72,213,,
99,Michael Bueno,183213,977,+18,76,69,69,214,,
100,Justin J-Roc Liddell,45319,982,+19,67,71,77,215,,
101,Cody Kirkland,28198,1018,+21,68,78,71,217,,
101,Perry Walker,187952,974,+21,67,76,74,217,,
101,Matthew Lopez,218949,954,+21,68,73,76,217,,
104,Yashua Xiong,255044,979,+23,70,78,71,219,,
105,Guy Melms,146420,981,+24,71,71,78,220,,
106,Aidan Guthrie,96832,992,+26,68,78,76,222,,
107,Jeffrey McCormick,116860,975,+34,73,74,83,230,,
108,Lewis Bitney,51242,1021,66,73,999,DNF,,,
