87,Ryan Jewell,180216,1011,+1,60,67,69,196,,
87,Jimmy Martinez,75178,993,+1,61,64,71,196,,
89,Matthew Alexander,138103,1007,+2,73,62,62,197,,
89,Bennett Doemland,123741,1000,+2,71,60,66,197,,
89,Nate Corder,44800,986,+2,64,66,67,197,,
92,Jacob Courtis,56511,1008,+4,67,69,63,199,,
92,Alex Berg,65488,983,+4,67,64,68,199,,
94,Marshall Blanks,56886,986,+6,65,70,66,201,,
94,Noah Baker,86443,1015,+6,65,69,67,201,,
94,Jarod O'Brien,92426,1020,+6,64,66,71,201,,
97,Adrian Zapata,64554,974,+7,72,63,67,202,,
97,Eli Swansen,128050,993,+7,65,67,70,202,,
99,Landon Knight,47662,994,+10,71,67,67,205,,
99,Guy Melms,146420,981,+10,66,70,69,205,,
101,Ben Holding,174343,974,+11,69,68,69,206,,
102,Henry Bente,137625,1006,+12,71,68,68,207,,
103,Joey Temali,100818,990,+13,64,77,67,208,,
104,Colten Montgomery,35876,1010,+17,73,65,74,212,,
105,Peyton Mansell,135467,985,+18,75,70,68,213,,
106,Mick Walter,137957,968,+23,70,73,75,218,,
107,Bill Kirk,99832,951,+30,77,71,77,225,,
108,Bradley Williams,31644,1031,66,59,888,DNF,,,
