91,Nathan Queen,68286,1023,+15,70,69,68,207,
91,Andrew Fish,58320,1008,+15,72,64,71,207,
91,Keith Friestad,164884,973,+15,67,69,71,207,
91,Jared Stoll,68103,994,+15,69,66,72,207,
96,J Milly,235673,977,+17,70,72,67,209,
96,Colby Schefers,174519,986,+17,74,67,68,209,
96,Colten Montgomery,35876,1005,+17,69,72,68,209,
96,Jasper Wirth,223025,997,+17,68,66,75,209,
100,David Konoplev,134053,994,+18,69,68,73,210,
100,John Ryan III,46920,988,+18,66,71,73,210,
102,Trevon Crowe,67172,998,+19,68,74,69,211,
102,Braeden Sides,129963,1028,+19,69,68,74,211,
104,Donovan Stein,137733,1009,+20,75,65,72,212,
105,Jesse Henderson,52564,950,+21,72,69,72,213,
106,Kaden Goodyear,275526,972,+22,73,72,69,214,
107,Alex Berg,65488,989,+25,75,72,70,217,
108,James Stephenson,171880,997,+26,76,74,68,218,
109,Robert Johnson,143099,969,+29,72,75,74,221,
110,Gage Johnson,175824,980,+31,77,72,74,223,
111,Jamison Monroe,138791,975,+37,68,77,84,229,
112,Bradley Williams,31644,1032,68,59,999,DNF,,
112,Kyle Klein,85132,1038,999,DNF,,,,
114,Nate Corder,44800,986,67,73,999,DNF,,
114,Isaac Goodman,88455,939,90,86,999,DNF,,
114,Avery Jenkins,7495,990,72,999,DNF,,,
