89,Christopher Welch,266507,954,+17,69,70,69,208,,
89,Shawn Monk,80480,972,+17,63,71,74,208,,
89,Jake Brown,140954,1017,+17,67,64,77,208,,
92,Brenden Koontz,138655,962,+18,70,67,72,209,,
92,Mack Ngo,234334,983,+18,72,62,75,209,,
92,John Geiger,170975,951,+18,71,63,75,209,,
95,Guy Melms,146420,977,+20,66,63,82,211,,
96,Nicholas Ackerman,172420,934,+22,71,70,72,213,,
97,Kenny Shelton,112835,994,+24,72,69,74,215,,
97,Taylor Coulam,89542,972,+24,71,70,74,215,,
99,Jackson Currier,238732,976,+25,69,69,78,216,,
100,James Leon,118421,977,+26,69,71,77,217,,
101,Adrian Clifford,302798,945,+28,73,73,73,219,,
102,Travis Britt,208639,969,+32,65,72,86,223,,
103,Shade Harrison,92655,975,73,999,DNF,,,,
